image,sam_score,x1,y1,x2,y2,mask_path,masked_crop_path
/share/ftrscape/image_dataset/obs_102691691_photo_171703626.jpg,0.9632875919342041,7.226630687713623,17.393310546875,1356.3309326171875,2030.399169921875,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_102691691_photo_171703626_7__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_102691691_photo_171703626_7__crop.png
/share/ftrscape/image_dataset/obs_102691691_photo_171703626.jpg,0.9634529948234558,7.821037292480469,13.683837890625,1356.844970703125,2031.877685546875,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_102691691_photo_171703626_8__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_102691691_photo_171703626_8__crop.png
/share/ftrscape/image_dataset/obs_102691691_photo_171703626.jpg,0.8858311176300049,302.9903564453125,493.78564453125,1186.8511962890625,1660.1904296875,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_102691691_photo_171703626_9__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_102691691_photo_171703626_9__crop.png
/share/ftrscape/image_dataset/obs_102691691_photo_171703626.jpg,0.8788728713989258,297.32525634765625,500.2120971679688,1174.20068359375,1656.92529296875,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_102691691_photo_171703626_10__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_102691691_photo_171703626_10__crop.png
/share/ftrscape/image_dataset/obs_102691691_photo_171703626.jpg,0.8956455588340759,304.3598327636719,416.2759399414063,1141.2900390625,1644.082275390625,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_102691691_photo_171703626_11__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_102691691_photo_171703626_11__crop.png
/share/ftrscape/image_dataset/obs_10317797_photo_14298032.jpg,0.978423535823822,488.54046630859375,521.3953247070312,1143.0892333984375,1252.060791015625,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_10317797_photo_14298032_0__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_10317797_photo_14298032_0__crop.png
/share/ftrscape/image_dataset/obs_10317797_photo_14298032.jpg,0.9430403709411621,472.6536254882813,1075.4857177734375,705.329833984375,1212.8531494140625,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_10317797_photo_14298032_1__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_10317797_photo_14298032_1__crop.png
/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,0.9912938475608826,15.26031494140625,337.75115966796875,2035.242919921875,1160.74462890625,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_130480768_photo_70327211_12__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_130480768_photo_70327211_12__crop.png
/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,0.9673873782157898,973.5472412109376,582.200927734375,1515.4163818359375,824.679931640625,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_130480768_photo_70327211_13__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_130480768_photo_70327211_13__crop.png
/share/ftrscape/image_dataset/obs_130480768_photo_70327211.jpg,0.9673663377761841,974.5675048828124,583.0284423828125,1518.4075927734375,823.948974609375,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_130480768_photo_70327211_14__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_130480768_photo_70327211_14__crop.png
/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,0.9748192429542542,441.2598876953125,947.572021484375,1317.00439453125,1500.6181640625,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_188731534_photo_330410184_15__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_188731534_photo_330410184_15__crop.png
/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,0.992382824420929,711.6974487304688,947.3283081054688,1244.608642578125,1492.22509765625,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_188731534_photo_330410184_16__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_188731534_photo_330410184_16__crop.png
/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,0.9900437593460083,435.5384216308594,945.2896728515624,1363.4215087890625,1502.4822998046875,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_188731534_photo_330410184_17__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_188731534_photo_330410184_17__crop.png
/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,0.9923021793365479,707.6874389648438,950.2242431640624,1251.3291015625,1497.2860107421875,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_188731534_photo_330410184_18__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_188731534_photo_330410184_18__crop.png
/share/ftrscape/image_dataset/obs_188731534_photo_330410184.jpg,0.988311231136322,434.0819091796875,955.493896484375,839.346923828125,1408.16064453125,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_188731534_photo_330410184_19__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_188731534_photo_330410184_19__crop.png
/share/ftrscape/image_dataset/obs_194599339_photo_342107100.jpg,0.9609560370445251,57.4302978515625,447.5730285644531,1413.075927734375,1390.2353515625,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_194599339_photo_342107100_20__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_194599339_photo_342107100_20__crop.png
/share/ftrscape/image_dataset/obs_194599339_photo_342107100.jpg,0.9700656533241272,59.75852966308594,454.1029968261719,1406.439208984375,1380.152587890625,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_194599339_photo_342107100_21__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_194599339_photo_342107100_21__crop.png
/share/ftrscape/image_dataset/obs_194795499_photo_341224314.jpg,0.9755104780197144,485.6720581054688,725.0654296875,1697.26318359375,1442.5860595703125,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_194795499_photo_341224314_22__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_194795499_photo_341224314_22__crop.png
/share/ftrscape/image_dataset/obs_194795499_photo_341224314.jpg,0.9387760758399963,496.377685546875,720.64599609375,1705.861083984375,1288.296875,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_194795499_photo_341224314_23__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_194795499_photo_341224314_23__crop.png
/share/ftrscape/image_dataset/obs_194795499_photo_341224314.jpg,0.9755163192749023,487.947509765625,720.7249755859375,1698.755126953125,1446.788330078125,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_194795499_photo_341224314_24__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_194795499_photo_341224314_24__crop.png
/share/ftrscape/image_dataset/obs_194795499_photo_341224314.jpg,0.9923068881034851,390.1858520507813,167.01341247558594,1707.71044921875,1443.390380859375,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_194795499_photo_341224314_25__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_194795499_photo_341224314_25__crop.png
/share/ftrscape/image_dataset/obs_195713651_photo_344383957.jpg,0.9748294353485107,125.31237030029295,274.6475524902344,738.0902709960938,976.0784912109376,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_195713651_photo_344383957_26__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_195713651_photo_344383957_26__crop.png
/share/ftrscape/image_dataset/obs_195713651_photo_344383957.jpg,0.9748488068580627,125.92234802246094,274.0631408691406,738.1195678710938,976.9451293945312,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_195713651_photo_344383957_27__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_195713651_photo_344383957_27__crop.png
/share/ftrscape/image_dataset/obs_195713651_photo_344383957.jpg,0.9579695463180542,323.3365783691406,363.7615356445313,712.142333984375,967.0230102539062,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_195713651_photo_344383957_28__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_195713651_photo_344383957_28__crop.png
/share/ftrscape/image_dataset/obs_195713651_photo_344383957.jpg,0.9747990369796753,125.92376708984376,273.8387756347656,737.7844848632812,980.7120971679688,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_195713651_photo_344383957_29__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_195713651_photo_344383957_29__crop.png
/share/ftrscape/image_dataset/obs_195713651_photo_344383957.jpg,0.9378724694252014,397.8546752929688,375.6316528320313,697.9151611328125,958.8599853515624,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_195713651_photo_344383957_30__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_195713651_photo_344383957_30__crop.png
/share/ftrscape/image_dataset/obs_220102252_photo_389649357.jpg,0.9741411209106445,119.20120239257812,687.1281127929688,1513.4993896484375,1781.28076171875,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_220102252_photo_389649357_31__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_220102252_photo_389649357_31__crop.png
/share/ftrscape/image_dataset/obs_220102252_photo_389649357.jpg,0.9741315245628357,122.71165466308594,680.7576293945312,1512.3310546875,1783.805419921875,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_220102252_photo_389649357_32__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_220102252_photo_389649357_32__crop.png
/share/ftrscape/image_dataset/obs_220822650_photo_391000325.jpg,0.98420250415802,979.9024047851562,675.58154296875,1261.28515625,997.4782104492188,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_220822650_photo_391000325_33__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_220822650_photo_391000325_33__crop.png
/share/ftrscape/image_dataset/obs_220822650_photo_391000325.jpg,0.9841497540473938,980.4035034179688,674.536865234375,1261.24072265625,999.2872314453124,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_220822650_photo_391000325_34__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_220822650_photo_391000325_34__crop.png
/share/ftrscape/image_dataset/obs_250956763_photo_448935283.jpg,0.986759603023529,684.7874755859375,379.7840576171875,2041.6605224609373,1529.52001953125,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_250956763_photo_448935283_35__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_250956763_photo_448935283_35__crop.png
/share/ftrscape/image_dataset/obs_250956763_photo_448935283.jpg,0.9868496656417847,688.5859375,383.313232421875,2039.665283203125,1527.181640625,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_250956763_photo_448935283_36__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_250956763_photo_448935283_36__crop.png
/share/ftrscape/image_dataset/obs_250956763_photo_448935283.jpg,0.9868799448013306,687.35205078125,384.41705322265625,2040.2255859375,1529.6875,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_250956763_photo_448935283_37__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_250956763_photo_448935283_37__crop.png
/share/ftrscape/image_dataset/obs_250956763_photo_448935283.jpg,0.9330846071243286,880.321044921875,392.51470947265625,1983.900390625,1526.955810546875,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_250956763_photo_448935283_38__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_250956763_photo_448935283_38__crop.png
/share/ftrscape/image_dataset/obs_250956763_photo_448935283.jpg,0.9766901135444641,847.9967041015625,378.6697082519531,2043.1002197265625,1521.75927734375,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_250956763_photo_448935283_39__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_250956763_photo_448935283_39__crop.png
/share/ftrscape/image_dataset/obs_256022699_photo_458927175.jpg,0.9270784258842468,579.8480224609375,330.5987548828125,1463.221923828125,1246.205810546875,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_256022699_photo_458927175_40__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_256022699_photo_458927175_40__crop.png
/share/ftrscape/image_dataset/obs_256022699_photo_458927175.jpg,0.9269517064094543,577.4864501953125,333.0728759765625,1461.7576904296875,1251.05419921875,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_256022699_photo_458927175_41__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_256022699_photo_458927175_41__crop.png
/share/ftrscape/image_dataset/obs_256022699_photo_458927175.jpg,0.9308821558952332,565.639892578125,330.21221923828125,1460.6077880859375,1251.2083740234375,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_256022699_photo_458927175_42__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_256022699_photo_458927175_42__crop.png
/share/ftrscape/image_dataset/obs_258568965_photo_463949088.jpg,0.980934202671051,16.129531860351562,6.44586181640625,1527.83349609375,2033.822265625,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_258568965_photo_463949088_43__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_258568965_photo_463949088_43__crop.png
/share/ftrscape/image_dataset/obs_258568965_photo_463949088.jpg,0.9787877202033997,19.36724853515625,4.8941650390625,1528.056396484375,2031.9853515625,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_258568965_photo_463949088_44__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_258568965_photo_463949088_44__crop.png
/share/ftrscape/image_dataset/obs_258568965_photo_463949088.jpg,0.9044086337089539,419.032470703125,388.2535400390625,987.9854736328124,1260.5765380859375,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_258568965_photo_463949088_45__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_258568965_photo_463949088_45__crop.png
/share/ftrscape/image_dataset/obs_258568965_photo_463949088.jpg,0.7532639503479004,88.08023071289062,15.40277099609375,1009.4859008789062,1319.82275390625,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_258568965_photo_463949088_46__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_258568965_photo_463949088_46__crop.png
/share/ftrscape/image_dataset/obs_258568965_photo_463949088.jpg,0.9793270230293274,18.61212158203125,3.54034423828125,1528.0543212890625,2030.834228515625,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_258568965_photo_463949088_47__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_258568965_photo_463949088_47__crop.png
/share/ftrscape/image_dataset/obs_263836670_photo_474047112.jpg,0.9956532716751099,14.67437744140625,1.5118560791015625,1764.208740234375,1523.07470703125,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_263836670_photo_474047112_48__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_263836670_photo_474047112_48__crop.png
/share/ftrscape/image_dataset/obs_263836670_photo_474047112.jpg,0.9736294150352478,705.675048828125,514.842529296875,1578.15380859375,1448.5782470703125,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_263836670_photo_474047112_49__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_263836670_photo_474047112_49__crop.png
/share/ftrscape/image_dataset/obs_264953671_photo_475827468.jpg,0.9710147380828857,708.6256103515625,345.0374450683594,1344.4718017578125,1121.80224609375,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_264953671_photo_475827468_50__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_264953671_photo_475827468_50__crop.png
/share/ftrscape/image_dataset/obs_264953671_photo_475827468.jpg,0.9476465582847595,714.19140625,347.6537780761719,1199.3946533203125,1121.6693115234375,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_264953671_photo_475827468_51__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_264953671_photo_475827468_51__crop.png
/share/ftrscape/image_dataset/obs_291009479_photo_523542929.jpg,0.8242098093032837,482.0726623535156,0.640594482421875,1048.0048828125,822.0833129882812,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_291009479_photo_523542929_52__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_291009479_photo_523542929_52__crop.png
/share/ftrscape/image_dataset/obs_291009479_photo_523542929.jpg,0.974341869354248,717.9175415039062,856.4725341796875,1604.392333984375,1355.6986083984375,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_291009479_photo_523542929_53__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_291009479_photo_523542929_53__crop.png
/share/ftrscape/image_dataset/obs_291009479_photo_523542929.jpg,0.8337834477424622,471.2058715820313,624.5645751953125,726.9707641601562,826.233642578125,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_291009479_photo_523542929_54__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_291009479_photo_523542929_54__crop.png
/share/ftrscape/image_dataset/obs_291009479_photo_523542929.jpg,0.9219780564308167,483.762451171875,534.171142578125,1086.924560546875,817.3011474609375,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_291009479_photo_523542929_55__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_291009479_photo_523542929_55__crop.png
/share/ftrscape/image_dataset/obs_291009479_photo_523542929.jpg,0.8304411768913269,479.9369201660156,6.3226318359375,1058.3829345703125,823.3511352539062,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_291009479_photo_523542929_56__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_291009479_photo_523542929_56__crop.png
/share/ftrscape/image_dataset/obs_302755190_photo_545634287.jpg,0.9618754386901855,482.2821044921875,709.693115234375,940.367431640625,1355.73828125,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_302755190_photo_545634287_57__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_302755190_photo_545634287_57__crop.png
/share/ftrscape/image_dataset/obs_302755190_photo_545634287.jpg,0.9828469753265381,154.62564086914062,7.043701171875,1920.59033203125,2037.810302734375,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_302755190_photo_545634287_58__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_302755190_photo_545634287_58__crop.png
/share/ftrscape/image_dataset/obs_302755190_photo_545634287.jpg,0.9630799889564514,893.9324951171875,1415.5782470703125,1143.8983154296875,1703.4302978515625,/rs1/researchers/a/amallav/results/outputs_sam/masks/obs_302755190_photo_545634287_59__mask.png,/rs1/researchers/a/amallav/results/outputs_sam/masked_crops/obs_302755190_photo_545634287_59__crop.png
